*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Tue Nov 11 14:21:47 2025 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2025-Nov-10 00:00:00.0000 TDB
Stop  time      : A.D. 2025-Nov-17 00:00:00.0000 TDB
Step-size       : 4 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2460990.772222222, A.D. 2025-Nov-11 06:32:00.0000,  9.763433241519639E+07,  1.113792901551964E+08, -7.419446554370224E+03, -2.287434896804808E+01,  1.953022181651282E+01, -2.248922322296565E-04,  4.940557117611819E+02,  1.481141762178242E+08, -3.919918284993952E-01,
2460990.775000000, A.D. 2025-Nov-11 06:36:00.0000,  9.762884245600528E+07,  1.113839772782035E+08, -7.419500464953482E+03, -2.287531094988404E+01,  1.952913656705913E+01, -2.243627739453302E-04,  4.940553979568019E+02,  1.481140821416378E+08, -3.919763921565309E-01,
2460990.777777778, A.D. 2025-Nov-11 06:40:00.0000,  9.762335226594430E+07,  1.113886641407444E+08, -7.419554248519242E+03, -2.287627288359892E+01,  1.952805126578276E+01, -2.238337267970181E-04,  4.940550841647781E+02,  1.481139880691557E+08, -3.919609590964492E-01,
2460990.780555556, A.D. 2025-Nov-11 06:44:00.0000,  9.761786184502500E+07,  1.113933507428069E+08, -7.419607905164361E+03, -2.287723476918699E+01,  1.952696591268430E+01, -2.233050908868606E-04,  4.940547703851082E+02,  1.481138940003772E+08, -3.919455293183869E-01,
2460990.783333333, A.D. 2025-Nov-11 06:48:00.0000,  9.761237119325894E+07,  1.113980370843784E+08, -7.419661435008049E+03, -2.287819660664252E+01,  1.952588050776435E+01, -2.227768663036755E-04,  4.940544566177892E+02,  1.481137999353014E+08, -3.919301028216195E-01,
2460990.786111111, A.D. 2025-Nov-11 06:52:00.0000,  9.760688031065767E+07,  1.114027231654465E+08, -7.419714838109910E+03, -2.287915839595978E+01,  1.952479505102350E+01, -2.222490531353927E-04,  4.940541428628187E+02,  1.481137058739276E+08, -3.919146796053999E-01,
2460990.788888889, A.D. 2025-Nov-11 06:56:00.0000,  9.760138919723274E+07,  1.114074089859987E+08, -7.419768114581704E+03, -2.288012013713304E+01,  1.952370954246237E+01, -2.217216514752707E-04,  4.940538291201939E+02,  1.481136118162549E+08, -3.918992596689813E-01,
2460990.791666667, A.D. 2025-Nov-11 07:00:00.0000,  9.759589785299569E+07,  1.114120945460227E+08, -7.419821264520288E+03, -2.288108183015656E+01,  1.952262398208156E+01, -2.211946614210092E-04,  4.940535153899124E+02,  1.481135177622826E+08, -3.918838430116002E-01,
2460990.794444445, A.D. 2025-Nov-11 07:04:00.0000,  9.759040627795812E+07,  1.114167798455060E+08, -7.419874288052320E+03, -2.288204347502462E+01,  1.952153836988168E+01, -2.206680830578733E-04,  4.940532016719715E+02,  1.481134237120100E+08, -3.918684296325095E-01,
2460990.797222222, A.D. 2025-Nov-11 07:08:00.0000,  9.758491447213154E+07,  1.114214648844361E+08, -7.419927185237408E+03, -2.288300507173149E+01,  1.952045270586333E+01, -2.201419164773455E-04,  4.940528879663684E+02,  1.481133296654362E+08, -3.918530195309559E-01,
2460990.800000000, A.D. 2025-Nov-11 07:12:00.0000,  9.757942243552752E+07,  1.114261496628007E+08, -7.419979956217110E+03, -2.288396662027144E+01,  1.951936699002716E+01, -2.196161617726844E-04,  4.940525742731006E+02,  1.481132356225604E+08, -3.918376127061890E-01,
2460990.802777778, A.D. 2025-Nov-11 07:16:00.0000,  9.757393016815765E+07,  1.114308341805872E+08, -7.420032601036131E+03, -2.288492812063873E+01,  1.951828122237375E+01, -2.190908190335961E-04,  4.940522605921655E+02,  1.481131415833818E+08, -3.918222091574616E-01,
2460990.805555556, A.D. 2025-Nov-11 07:20:00.0000,  9.756843767003347E+07,  1.114355184377833E+08, -7.420085119836032E+03, -2.288588957282763E+01,  1.951719540290375E+01, -2.185658883506747E-04,  4.940519469235605E+02,  1.481130475478997E+08, -3.918068088839880E-01,
2460990.808333333, A.D. 2025-Nov-11 07:24:00.0000,  9.756294494116656E+07,  1.114402024343764E+08, -7.420137512691319E+03, -2.288685097683242E+01,  1.951610953161776E+01, -2.180413698127381E-04,  4.940516332672829E+02,  1.481129535161133E+08, -3.917914118850471E-01,
2460990.811111111, A.D. 2025-Nov-11 07:28:00.0000,  9.755745198156844E+07,  1.114448861703543E+08, -7.420189779713750E+03, -2.288781233264737E+01,  1.951502360851643E+01, -2.175172635130451E-04,  4.940513196233300E+02,  1.481128594880217E+08, -3.917760181598465E-01,
2460990.813888889, A.D. 2025-Nov-11 07:32:00.0000,  9.755195879125074E+07,  1.114495696457044E+08, -7.420241921015084E+03, -2.288877364026673E+01,  1.951393763360038E+01, -2.169935695341962E-04,  4.940510059916995E+02,  1.481127654636243E+08, -3.917606277076486E-01,
2460990.816666667, A.D. 2025-Nov-11 07:36:00.0000,  9.754646537022498E+07,  1.114542528604143E+08, -7.420293936669827E+03, -2.288973489968480E+01,  1.951285160687025E+01, -2.164702879738911E-04,  4.940506923723885E+02,  1.481126714429202E+08, -3.917452405276680E-01,
2460990.819444444, A.D. 2025-Nov-11 07:40:00.0000,  9.754097171850275E+07,  1.114589358144715E+08, -7.420345826782286E+03, -2.289069611089582E+01,  1.951176552832668E+01, -2.159474189182831E-04,  4.940503787653944E+02,  1.481125774259086E+08, -3.917298566191542E-01,
2460990.822222222, A.D. 2025-Nov-11 07:44:00.0000,  9.753547783609562E+07,  1.114636185078637E+08, -7.420397591456771E+03, -2.289165727389408E+01,  1.951067939797029E+01, -2.154249624535254E-04,  4.940500651707148E+02,  1.481124834125887E+08, -3.917144759813472E-01,
2460990.825000000, A.D. 2025-Nov-11 07:48:00.0000,  9.752998372301514E+07,  1.114683009405784E+08, -7.420449230797589E+03, -2.289261838867384E+01,  1.950959321580174E+01, -2.149029186702123E-04,  4.940497515883467E+02,  1.481123894029599E+08, -3.916990986134645E-01,
2460990.827777778, A.D. 2025-Nov-11 07:52:00.0000,  9.752448937927289E+07,  1.114729831126031E+08, -7.420500744894147E+03, -2.289357945522937E+01,  1.950850698182167E+01, -2.143812876607143E-04,  4.940494380182878E+02,  1.481122953970211E+08, -3.916837245147431E-01,
2460990.830555555, A.D. 2025-Nov-11 07:56:00.0000,  9.751899480488048E+07,  1.114776650239255E+08, -7.420552133850753E+03, -2.289454047355494E+01,  1.950742069603072E+01, -2.138600695031911E-04,  4.940491244605354E+02,  1.481122013947718E+08, -3.916683536844224E-01,
2460990.833333333, A.D. 2025-Nov-11 08:00:00.0000,  9.751349999984945E+07,  1.114823466745331E+08, -7.420603397764266E+03, -2.289550144364483E+01,  1.950633435842956E+01, -2.133392642935661E-04,  4.940488109150869E+02,  1.481121073962111E+08, -3.916529861217206E-01,
2460990.836111111, A.D. 2025-Nov-11 08:04:00.0000,  9.750800496419138E+07,  1.114870280644134E+08, -7.420654536724091E+03, -2.289646236549330E+01,  1.950524796901884E+01, -2.128188721197688E-04,  4.940484973819396E+02,  1.481120134013382E+08, -3.916376218258642E-01,
2460990.838888889, A.D. 2025-Nov-11 08:08:00.0000,  9.750250969791786E+07,  1.114917091935541E+08, -7.420705550856888E+03, -2.289742323909462E+01,  1.950416152779921E+01, -2.122988930688408E-04,  4.940481838610909E+02,  1.481119194101524E+08, -3.916222607960838E-01,
2460990.841666667, A.D. 2025-Nov-11 08:12:00.0000,  9.749701420104048E+07,  1.114963900619426E+08, -7.420756440229714E+03, -2.289838406444306E+01,  1.950307503477132E+01, -2.117793272207180E-04,  4.940478703525383E+02,  1.481118254226528E+08, -3.916069030316033E-01,
2460990.844444444, A.D. 2025-Nov-11 08:16:00.0000,  9.749151847357081E+07,  1.115010706695666E+08, -7.420807204961777E+03, -2.289934484153290E+01,  1.950198848993587E+01, -2.112601746704357E-04,  4.940475568562791E+02,  1.481117314388387E+08, -3.915915485316466E-01,
2460990.847222222, A.D. 2025-Nov-11 08:20:00.0000,  9.748602251552042E+07,  1.115057510164136E+08, -7.420857845135033E+03, -2.290030557035841E+01,  1.950090189329349E+01, -2.107414355005943E-04,  4.940472433723107E+02,  1.481116374587092E+08, -3.915761972954375E-01,
2460990.850000000, A.D. 2025-Nov-11 08:24:00.0000,  9.748052632690090E+07,  1.115104311024713E+08, -7.420908360891044E+03, -2.290126625091384E+01,  1.949981524484486E+01, -2.102231098017882E-04,  4.940469299006305E+02,  1.481115434822637E+08, -3.915608493221870E-01,
2460990.852777778, A.D. 2025-Nov-11 08:28:00.0000,  9.747502990772383E+07,  1.115151109277270E+08, -7.420958752274513E+03, -2.290222688319347E+01,  1.949872854459066E+01, -2.097051976512887E-04,  4.940466164412358E+02,  1.481114495095013E+08, -3.915455046111191E-01,
2460990.855555556, A.D. 2025-Nov-11 08:32:00.0000,  9.746953325800082E+07,  1.115197904921685E+08, -7.421009019404650E+03, -2.290318746719158E+01,  1.949764179253156E+01, -2.091876991467956E-04,  4.940463029941241E+02,  1.481113555404212E+08, -3.915301631614511E-01,
2460990.858333333, A.D. 2025-Nov-11 08:36:00.0000,  9.746403637774344E+07,  1.115244697957833E+08, -7.421059162393212E+03, -2.290414800290243E+01,  1.949655498866824E+01, -2.086706143646921E-04,  4.940459895592927E+02,  1.481112615750227E+08, -3.915148249723971E-01,
2460990.861111111, A.D. 2025-Nov-11 08:40:00.0000,  9.745853926696329E+07,  1.115291488385589E+08, -7.421109181344509E+03, -2.290510849032030E+01,  1.949546813300138E+01, -2.081539433964608E-04,  4.940456761367392E+02,  1.481111676133050E+08, -3.914994900431814E-01,
2460990.863888889, A.D. 2025-Nov-11 08:44:00.0000,  9.745304192567196E+07,  1.115338276204830E+08, -7.421159076325595E+03, -2.290606892943945E+01,  1.949438122553165E+01, -2.076376863220375E-04,  4.940453627264607E+02,  1.481110736552672E+08, -3.914841583730112E-01,
2460990.866666667, A.D. 2025-Nov-11 08:48:00.0000,  9.744754435388103E+07,  1.115385061415431E+08, -7.421208847470582E+03, -2.290702932025416E+01,  1.949329426625976E+01, -2.071218432302402E-04,  4.940450493284548E+02,  1.481109797009087E+08, -3.914688299610914E-01,
2460990.869444444, A.D. 2025-Nov-11 08:52:00.0000,  9.744204655160211E+07,  1.115431844017267E+08, -7.421258494846523E+03, -2.290798966275870E+01,  1.949220725518639E+01, -2.066064142018931E-04,  4.940447359427188E+02,  1.481108857502286E+08, -3.914535048066426E-01,
2460990.872222222, A.D. 2025-Nov-11 08:56:00.0000,  9.743654851884678E+07,  1.115478624010214E+08, -7.421308018572628E+03, -2.290894995694734E+01,  1.949112019231224E+01, -2.060913993240376E-04,  4.940444225692501E+02,  1.481107918032261E+08, -3.914381829088726E-01,
2460990.875000000, A.D. 2025-Nov-11 09:00:00.0000,  9.743105025562662E+07,  1.115525401394148E+08, -7.421357418753207E+03, -2.290991020281434E+01,  1.949003307763799E+01, -2.055767986828272E-04,  4.940441092080459E+02,  1.481106978599005E+08, -3.914228642669825E-01,
2460990.877777778, A.D. 2025-Nov-11 09:04:00.0000,  9.742555176195328E+07,  1.115572176168945E+08, -7.421406695485115E+03, -2.291087040035398E+01,  1.948894591116435E+01, -2.050626123581978E-04,  4.940437958591040E+02,  1.481106039202510E+08, -3.914075488801801E-01,
2460990.880555556, A.D. 2025-Nov-11 09:08:00.0000,  9.742005303783832E+07,  1.115618948334480E+08, -7.421455848835409E+03, -2.291183054956054E+01,  1.948785869289202E+01, -2.045488404336382E-04,  4.940434825224217E+02,  1.481105099842768E+08, -3.913922367476895E-01,
2460990.883333333, A.D. 2025-Nov-11 09:12:00.0000,  9.741455408329336E+07,  1.115665717890630E+08, -7.421504878945649E+03, -2.291279065042827E+01,  1.948677142282170E+01, -2.040354829997426E-04,  4.940431691979961E+02,  1.481104160519771E+08, -3.913769278686795E-01,
2460990.886111111, A.D. 2025-Nov-11 09:16:00.0000,  9.740905489833000E+07,  1.115712484837269E+08, -7.421553785905242E+03, -2.291375070295146E+01,  1.948568410095410E+01, -2.035225401311180E-04,  4.940428558858248E+02,  1.481103221233512E+08, -3.913616222423870E-01,
2460990.888888889, A.D. 2025-Nov-11 09:20:00.0000,  9.740355548295982E+07,  1.115759249174273E+08, -7.421602569796145E+03, -2.291471070712438E+01,  1.948459672728994E+01, -2.030100119121414E-04,  4.940425425859053E+02,  1.481102281983982E+08, -3.913463198679906E-01,
2460990.891666667, A.D. 2025-Nov-11 09:24:00.0000,  9.739805583719444E+07,  1.115806010901518E+08, -7.421651230737567E+03, -2.291567066294130E+01,  1.948350930182992E+01, -2.024978984289660E-04,  4.940422292982346E+02,  1.481101342771174E+08, -3.913310207447013E-01,
2460990.894444444, A.D. 2025-Nov-11 09:28:00.0000,  9.739255596104547E+07,  1.115852770018880E+08, -7.421699768833816E+03, -2.291663057039647E+01,  1.948242182457477E+01, -2.019861997624162E-04,  4.940419160228107E+02,  1.481100403595080E+08, -3.913157248717110E-01,
2460990.897222222, A.D. 2025-Nov-11 09:32:00.0000,  9.738705585452452E+07,  1.115899526526234E+08, -7.421748184151947E+03, -2.291759042948420E+01,  1.948133429552519E+01, -2.014749159977569E-04,  4.940416027596305E+02,  1.481099464455692E+08, -3.913004322482207E-01,
2460990.900000000, A.D. 2025-Nov-11 09:36:00.0000,  9.738155551764318E+07,  1.115946280423457E+08, -7.421796476818621E+03, -2.291855024019873E+01,  1.948024671468192E+01, -2.009640472087071E-04,  4.940412895086914E+02,  1.481098525353002E+08, -3.912851428734251E-01,
2460990.902777778, A.D. 2025-Nov-11 09:40:00.0000,  9.737605495041309E+07,  1.115993031710424E+08, -7.421844646930695E+03, -2.291951000253435E+01,  1.947915908204567E+01, -2.004535934823082E-04,  4.940409762699913E+02,  1.481097586287003E+08, -3.912698567465259E-01,
2460990.905555556, A.D. 2025-Nov-11 09:44:00.0000,  9.737055415284584E+07,  1.116039780387010E+08, -7.421892694577575E+03, -2.292046971648532E+01,  1.947807139761719E+01, -1.999435549011608E-04,  4.940406630435271E+02,  1.481096647257687E+08, -3.912545738666950E-01,
2460990.908333333, A.D. 2025-Nov-11 09:48:00.0000,  9.736505312495305E+07,  1.116086526453091E+08, -7.421940619871020E+03, -2.292142938204592E+01,  1.947698366139719E+01, -1.994339315469773E-04,  4.940403498292963E+02,  1.481095708265046E+08, -3.912392942331404E-01,
2460990.911111111, A.D. 2025-Nov-11 09:52:00.0000,  9.735955186674635E+07,  1.116133269908543E+08, -7.421988422900438E+03, -2.292238899921043E+01,  1.947589587338641E+01, -1.989247234979175E-04,  4.940400366272966E+02,  1.481094769309072E+08, -3.912240178450568E-01,
2460990.913888889, A.D. 2025-Nov-11 09:56:00.0000,  9.735405037823729E+07,  1.116180010753242E+08, -7.422036103770137E+03, -2.292334856797310E+01,  1.947480803358558E+01, -1.984159308339173E-04,  4.940397234375249E+02,  1.481093830389758E+08, -3.912087447016230E-01,
2460990.916666667, A.D. 2025-Nov-11 10:00:00.0000,  9.734854865943758E+07,  1.116226748987063E+08, -7.422083662576973E+03, -2.292430808832822E+01,  1.947372014199546E+01, -1.979075536366892E-04,  4.940394102599791E+02,  1.481092891507095E+08, -3.911934748020336E-01,
2460990.919444445, A.D. 2025-Nov-11 10:04:00.0000,  9.734304671035878E+07,  1.116273484609882E+08, -7.422131099425256E+03, -2.292526756027007E+01,  1.947263219861677E+01, -1.973995919888338E-04,  4.940390970946561E+02,  1.481091952661076E+08, -3.911782081454742E-01,
2460990.922222222, A.D. 2025-Nov-11 10:08:00.0000,  9.733754453101254E+07,  1.116320217621575E+08, -7.422178414419293E+03, -2.292622698379290E+01,  1.947154420345028E+01, -1.968920459711754E-04,  4.940387839415539E+02,  1.481091013851694E+08, -3.911629447311166E-01,
2460990.925000000, A.D. 2025-Nov-11 10:12:00.0000,  9.733204212141043E+07,  1.116366948022017E+08, -7.422225607641041E+03, -2.292718635889099E+01,  1.947045615649671E+01, -1.963849156565445E-04,  4.940384708006694E+02,  1.481090075078939E+08, -3.911476845581592E-01,
2460990.927777778, A.D. 2025-Nov-11 10:16:00.0000,  9.732653948156412E+07,  1.116413675811084E+08, -7.422272679217160E+03, -2.292814568555863E+01,  1.946936805775682E+01, -1.958782011275417E-04,  4.940381576720002E+02,  1.481089136342805E+08, -3.911324276257804E-01,
2460990.930555556, A.D. 2025-Nov-11 10:20:00.0000,  9.732103661148524E+07,  1.116460400988653E+08, -7.422319629214704E+03, -2.292910496379007E+01,  1.946827990723138E+01, -1.953719024685441E-04,  4.940378445555438E+02,  1.481088197643284E+08, -3.911171739331656E-01,
2460990.933333333, A.D. 2025-Nov-11 10:24:00.0000,  9.731553351118538E+07,  1.116507123554598E+08, -7.422366457752883E+03, -2.293006419357960E+01,  1.946719170492113E+01, -1.948660197532703E-04,  4.940375314512974E+02,  1.481087258980367E+08, -3.911019234794870E-01,
2460990.936111111, A.D. 2025-Nov-11 10:28:00.0000,  9.731003018067621E+07,  1.116553843508795E+08, -7.422413164943457E+03, -2.293102337492149E+01,  1.946610345082684E+01, -1.943605530616566E-04,  4.940372183592586E+02,  1.481086320354049E+08, -3.910866762639361E-01,
2460990.938888889, A.D. 2025-Nov-11 10:32:00.0000,  9.730452661996931E+07,  1.116600560851120E+08, -7.422459750853479E+03, -2.293198250781001E+01,  1.946501514494927E+01, -1.938555024683097E-04,  4.940369052794247E+02,  1.481085381764319E+08, -3.910714322856724E-01,
2460990.941666667, A.D. 2025-Nov-11 10:36:00.0000,  9.729902282907631E+07,  1.116647275581449E+08, -7.422506215609610E+03, -2.293294159223943E+01,  1.946392678728918E+01, -1.933508680611595E-04,  4.940365922117930E+02,  1.481084443211171E+08, -3.910561915438744E-01,
2460990.944444444, A.D. 2025-Nov-11 10:40:00.0000,  9.729351880800889E+07,  1.116693987699658E+08, -7.422552559308708E+03, -2.293390062820403E+01,  1.946283837784735E+01, -1.928466499121484E-04,  4.940362791563613E+02,  1.481083504694597E+08, -3.910409540377275E-01,
2460990.947222222, A.D. 2025-Nov-11 10:44:00.0000,  9.728801455677867E+07,  1.116740697205621E+08, -7.422598782032728E+03, -2.293485961569808E+01,  1.946174991662453E+01, -1.923428480967715E-04,  4.940359661131265E+02,  1.481082566214589E+08, -3.910257197664135E-01,
2460990.950000000, A.D. 2025-Nov-11 10:48:00.0000,  9.728251007539724E+07,  1.116787404099216E+08, -7.422644883908331E+03, -2.293581855471587E+01,  1.946066140362153E+01, -1.918394626985176E-04,  4.940356530820864E+02,  1.481081627771139E+08, -3.910104887290691E-01,
2460990.952777778, A.D. 2025-Nov-11 10:52:00.0000,  9.727700536387628E+07,  1.116834108380317E+08, -7.422690865017474E+03, -2.293677744525165E+01,  1.945957283883909E+01, -1.913364937902173E-04,  4.940353400632383E+02,  1.481080689364241E+08, -3.909952609248988E-01,
2460990.955555555, A.D. 2025-Nov-11 10:56:00.0000,  9.727150042222740E+07,  1.116880810048801E+08, -7.422736725449562E+03, -2.293773628729971E+01,  1.945848422227801E+01, -1.908339414509186E-04,  4.940350270565795E+02,  1.481079750993884E+08, -3.909800363530525E-01,
2460990.958333333, A.D. 2025-Nov-11 11:00:00.0000,  9.726599525046226E+07,  1.116927509104543E+08, -7.422782465338707E+03, -2.293869508085432E+01,  1.945739555393907E+01, -1.903318057570047E-04,  4.940347140621075E+02,  1.481078812660064E+08, -3.909648150127150E-01,
2460990.961111111, A.D. 2025-Nov-11 11:04:00.0000,  9.726048984859248E+07,  1.116974205547419E+08, -7.422828084759414E+03, -2.293965382590975E+01,  1.945630683382306E+01, -1.898300867848590E-04,  4.940344010798197E+02,  1.481077874362770E+08, -3.909495969030330E-01,
2460990.963888889, A.D. 2025-Nov-11 11:08:00.0000,  9.725498421662970E+07,  1.117020899377304E+08, -7.422873583808541E+03, -2.294061252246029E+01,  1.945521806193076E+01, -1.893287846126412E-04,  4.940340881097135E+02,  1.481076936101996E+08, -3.909343820231851E-01,
2460990.966666667, A.D. 2025-Nov-11 11:12:00.0000,  9.724947835458559E+07,  1.117067590594074E+08, -7.422918962612748E+03, -2.294157117050020E+01,  1.945412923826296E+01, -1.888278993114056E-04,  4.940337751517864E+02,  1.481075997877733E+08, -3.909191703723436E-01,
2460990.969444444, A.D. 2025-Nov-11 11:16:00.0000,  9.724397226247174E+07,  1.117114279197606E+08, -7.422964221231639E+03, -2.294252977002376E+01,  1.945304036282047E+01, -1.883274309655292E-04,  4.940334622060357E+02,  1.481075059689975E+08, -3.909039619496484E-01,
2460990.972222222, A.D. 2025-Nov-11 11:20:00.0000,  9.723846594029984E+07,  1.117160965187775E+08, -7.423009359799325E+03, -2.294348832102526E+01,  1.945195143560407E+01, -1.878273796416252E-04,  4.940331492724589E+02,  1.481074121538714E+08, -3.908887567542878E-01,
2460990.975000000, A.D. 2025-Nov-11 11:24:00.0000,  9.723295938808154E+07,  1.117207648564456E+08, -7.423054378412664E+03, -2.294444682349895E+01,  1.945086245661457E+01, -1.873277454196298E-04,  4.940328363510533E+02,  1.481073183423940E+08, -3.908735547854019E-01,
2460990.977777778, A.D. 2025-Nov-11 11:28:00.0000,  9.722745260582843E+07,  1.117254329327525E+08, -7.423099277146161E+03, -2.294540527743913E+01,  1.944977342585278E+01, -1.868285283785909E-04,  4.940325234418165E+02,  1.481072245345648E+08, -3.908583560421469E-01,
2460990.980555556, A.D. 2025-Nov-11 11:32:00.0000,  9.722194559355225E+07,  1.117301007476858E+08, -7.423144056133926E+03, -2.294636368284005E+01,  1.944868434331949E+01, -1.863297285868981E-04,  4.940322105447458E+02,  1.481071307303829E+08, -3.908431605237012E-01,
2460990.983333333, A.D. 2025-Nov-11 11:36:00.0000,  9.721643835126457E+07,  1.117347683012331E+08, -7.423188715457916E+03, -2.294732203969601E+01,  1.944759520901551E+01, -1.858313461173822E-04,  4.940318976598388E+02,  1.481070369298475E+08, -3.908279682292082E-01,
2460990.986111111, A.D. 2025-Nov-11 11:40:00.0000,  9.721093087897706E+07,  1.117394355933820E+08, -7.423233255214989E+03, -2.294828034800127E+01,  1.944650602294166E+01, -1.853333810535318E-04,  4.940315847870925E+02,  1.481069431329579E+08, -3.908127791578242E-01,
2460990.988888889, A.D. 2025-Nov-11 11:44:00.0000,  9.720542317670141E+07,  1.117441026241200E+08, -7.423277675516903E+03, -2.294923860775012E+01,  1.944541678509876E+01, -1.848358334628486E-04,  4.940312719265048E+02,  1.481068493397132E+08, -3.907975933087049E-01,
2460990.991666667, A.D. 2025-Nov-11 11:48:00.0000,  9.719991524444924E+07,  1.117487693934347E+08, -7.423321976445615E+03, -2.295019681893683E+01,  1.944432749548762E+01, -1.843387034226041E-04,  4.940309590780728E+02,  1.481067555501128E+08, -3.907824106810067E-01,
